Item number,Custom label (SKU),Title,Relationship ,Relationship details,P:UPC,Available quantity,Start price,Buy It Now price,Reserve price,Current price (future),Format,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay category 1 name,eBay category 1 number,Listing site,High Bid,Bids,Watchers,Start date,End date,Sold status,Relist status,
"234618432550",,LCD LVDS Display Cable for Lenovo Yoga C740-15IML DC020024L00 DC020024L10 GT,,,"Does not apply","1","20.0",,,20.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-09-22 15:21:13 PDT","Jan-09-24 15:21:13 PST",Unsold,Not relisted
"234618437510",,"Dell Inspiron 7386 13.3"" Original Laptop Palmrest w/ Keyboard Touchpad HVKDH",,,"Does Not Apply","1","50.0",,,50.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Jul-09-22 15:27:06 PDT","Jan-09-24 15:27:06 PST",Unsold,Not relisted
"234618438444",,"Dell Inspiron 7386 13.3"" Used Laptop Bottom Case Base Cover C6GX9",,,"Does not apply","1","25.0",,,25.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Jul-09-22 15:30:02 PDT","Jan-09-24 15:30:02 PST",Unsold,Not relisted
"234618449609",,GENUINE DELL FAN AND HEATSINK INSPIRON 13 7386 P91G(G0Y8C D2HKG,,,"N/A","1","20.0",,,20.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","1","Jul-09-22 15:40:16 PDT","Jan-09-24 15:40:16 PST",Unsold,Not relisted
"234619152682",,"Dell Inspiron 7573 15.6"" Palmrest ,Touchpad , Backlit Keyboard, Speakes 0D9XC1",,,"Does not apply","1","50.0",,,50.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Jul-10-22 06:52:17 PDT","Jan-10-24 06:52:17 PST",Unsold,Not relisted
"234619156781",,"Dell Inspiron 7573 15.6"" used Bottom Case Base Cover 0VT5GN",,,"Does not apply","1","15.0",,,15.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Jul-10-22 06:59:57 PDT","Jan-10-24 06:59:57 PST",Unsold,Not relisted
"234622855128",,"DELL Alienware M17 R3 R4 17.3"" Original Set Left + Right Hinges  051X33",,,"Does not apply","1","30.0",,,30.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-13-22 11:58:57 PDT","Jan-13-24 11:58:57 PST",Unsold,Not relisted
"234640519892",,ASUS  HEATSINK Q534UX UX560UX UX560UQ SERIES 13NB0CE0AM0201,,,"","1","10.0",,,10.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-29-22 12:46:36 PDT","Dec-29-23 12:46:36 PST",Unsold,Not relisted
"234640523540",,ACER ASPIRE V5-573G SERIES HEATSINK with COOLING FAN 34ZRQTMTN003,,,"Does not apply","1","40.0",,,40.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-29-22 12:51:45 PDT","Dec-29-23 12:51:45 PST",Unsold,Not relisted
"234640525666",,ACER ASPIRE 7220 7520 7720 SPEAKER SET FOR LAPTOP  PK230006O00,,,"Does Not Apply","1","8.0",,,8.0,FixedPrice,"Used","","","","","Other Components & Parts","16145","US",,"","0","Jul-29-22 12:56:15 PDT","Dec-29-23 12:56:15 PST",Unsold,Not relisted
"234640532928",,TOSHIBA FAN AND HEATSINK E55-A E55-A5114 DC28000DTA0 AT10R0010R0 OEM  (A)(EH29),,,"N/A","1","17.0",,,17.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-29-22 13:05:46 PDT","Dec-29-23 13:05:46 PST",Unsold,Not relisted
"234640534740",,Acer Aspire One Netbook Laptop Keyboard US-GR MP-09H23,,,"738447547474","1","15.0",,,15.0,FixedPrice,"Used","","","","","Laptop Replacement Keyboards","31568","US",,"","0","Jul-29-22 13:09:49 PDT","Dec-29-23 13:09:49 PST",Unsold,Not relisted
"234640547846",,ACER ASPIRE V5-473 V5-573 V7-482P Used CPU COOLING FAN with HEATSINK,,,"Does not apply","2","15.0",,,15.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-29-22 13:23:31 PDT","Dec-29-23 13:23:31 PST",Unsold,Not relisted
"234640556509",,"Acer Aspire V5-552PG V5-552 V7-581PG V7-582 V5-572 V5-573P Speakers, USED",,,"","1","10.0",,,10.0,FixedPrice,"Used","","","","","Computer Speakers","3702","US",,"","0","Jul-29-22 13:37:18 PDT","Dec-29-23 13:37:18 PST",Unsold,Not relisted
"234640560371",,Acer Aspire v5 571 power button board with ribbon Used 48.4TU08.011,,,"","1","15.0",,,15.0,FixedPrice,"Used","","","","","Motherboards","1244","US",,"","0","Jul-29-22 13:44:12 PDT","Dec-29-23 13:44:12 PST",Unsold,Not relisted
"234640565660",,Acer Aspire V5-571 Heatsink and fan 60.4TU01.002 USED,,,"","1","10.0",,,10.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-29-22 13:51:28 PDT","Dec-29-23 13:51:28 PST",Unsold,Not relisted
"234640568341",,Power Button Board With For Acer Aspire M5-583 V5-472 V5-473 V5-572 V5-573,,,"193167051425","3","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","1","Jul-29-22 13:56:03 PDT","Dec-29-23 13:56:03 PST",Unsold,Not relisted
"234640570013",,Acer Aspire V7-482PG LCD Screen Display Cable Touchscreen Touch Screen,,,"","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-29-22 13:59:35 PDT","Dec-29-23 13:59:35 PST",Unsold,Not relisted
"234640573945",,Acer Aspire V5-573G LCD Display Screen Video Webcam LVDS Cable DD0ZRKLC010,,,"Does not apply","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-29-22 14:03:20 PDT","Dec-29-23 14:03:20 PST",Unsold,Not relisted
"234640575111",,Acer Aspire V5-472 V5-472G V5-473 Laptop Lcd Hinge Set -,,,"713543892840","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-29-22 14:05:28 PDT","Dec-29-23 14:05:28 PST",Unsold,Not relisted
"234640576018",,Acer Aspire 7720 7520 Subwoofer Speaker PK230006P00,,,"Does Not apply","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-29-22 14:07:19 PDT","Dec-29-23 14:07:19 PST",Unsold,Not relisted
"234640579210",,Acer Aspire 6930 / 6530 ZK3 Speaker SuB,,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-29-22 14:12:30 PDT","Dec-29-23 14:12:30 PST",Unsold,Not relisted
"234640585035",,"Asus 15.6"" R556LA-RH51(WX) Genuine CPU Cooling Fan w/Heatsink 13N0-R9A0302 GLP*",,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-29-22 14:19:59 PDT","Dec-29-23 14:19:59 PST",Unsold,Not relisted
"234640586152",,"Asus X555LA 15.6"" CPU Cooling Fan w/Heatsink 13n0-r9a0301 13nb0651am0401",,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-29-22 14:21:52 PDT","Dec-29-23 14:21:52 PST",Unsold,Not relisted
"234640598430",,Used Lenovo Yoga 920-13IKB Internal Speakers Set Left Right PK23000PZC0,,,"Does not apply","1","20.0",,,20.0,FixedPrice,"Used","","","","","Computer Speakers","3702","US",,"","1","Jul-29-22 14:40:18 PDT","Dec-29-23 14:40:18 PST",Unsold,Not relisted
"234640602026",,"Lenovo Yoga 3 Pro 1370 13.3"" OEM Touchpad Trackpad Board w/Cable tm-02714-001",,,"Does not apply","1","8.0",,,8.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Jul-29-22 14:46:34 PDT","Dec-29-23 14:46:34 PST",Unsold,Not relisted
"234640606632",,Lenovo Yoga 920-13IKB Genuine Fingerprint Reader Board w/ Cable,,,"Does not apply","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-29-22 14:54:46 PDT","Dec-29-23 14:54:46 PST",Unsold,Not relisted
"234641219247",,Used HP ENVY 15-U011DX LAPTOP CPU COOLING HEATSINK 774595-001 776215-001,,,"","2","8.0",,,8.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-30-22 05:16:44 PDT","Dec-30-23 05:16:44 PST",Unsold,Not relisted
"234641223910",,HP ENVY 17 M7-N101DX Laptop Speaker PK23000QG00 813807-001,,,"Does not apply","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","1","Jul-30-22 05:22:45 PDT","Dec-30-23 05:22:45 PST",Unsold,Not relisted
"234641225282",,HP ENVY NOTEBOOK 17 17T M7 LAPTOP  CPU GPU COOLING HEATSINK 857299-001,,,"043126618629","1","10.0",,,10.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-30-22 05:24:52 PDT","Dec-30-23 05:24:52 PST",Unsold,Not relisted
"234641229777",,Used Lenovo 310-14ISK 14IKB 510-15IKB Laptop Cooling Fan DC28000CZF0,,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Jul-30-22 05:32:57 PDT","Dec-30-23 05:32:57 PST",Unsold,Not relisted
"234641240222",,812111-001 812109-001 OEM HP FAN W HEATSINK 15-AB 15-AB198CY (CC22) ,,,"N/A","1","10.0",,,10.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Jul-30-22 05:49:05 PDT","Dec-30-23 05:49:05 PST",Unsold,Not relisted
"234641241724",,hp-pavillion 15-ab Series touchpad,,,"Does not apply","1","12.0",,,12.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-30-22 05:51:36 PDT","Dec-30-23 05:51:36 PST",Unsold,Not relisted
"234641243334",,HP Pavilion 15-ab023cl 15-an050nr 15-ab Genuine Left & Right Speakers 3BX15TP10,,,"Does Not Apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-30-22 05:55:32 PDT","Dec-30-23 05:55:32 PST",Unsold,Not relisted
"234641245090",,"HP 15-R Series 15.6"" Left & Right Speaker Set Speakers 749653-001 pk23000nz00",,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-30-22 05:58:20 PDT","Dec-30-23 05:58:20 PST",Unsold,Not relisted
"234641254203",,"HP  15.6"" 15-r030wm Genuine Laptop Dual USB Board w/ Cable LS-A933P  PK343003200",,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-30-22 06:07:57 PDT","Dec-30-23 06:07:57 PST",Unsold,Not relisted
"234641255061",,"HP Spectre x360 13-4000 Series 13.3""  Card Reader Board w/Cable DAY0DDTHAA0",,,"Does Not Apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-30-22 06:10:02 PDT","Dec-30-23 06:10:02 PST",Unsold,Not relisted
"234641269527",,HP Spectre X360 13-AE DD0X33LC101  LCD LVDS CABLE With Touchscreen Board,,,"","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Components & Parts","16145","US",,"","0","Jul-30-22 06:26:42 PDT","Dec-30-23 06:26:42 PST",Unsold,Not relisted
"234641275365",,HP Spectre x360  13-ae  WebCam/Camera/CCD +Cable DD0X33LC101,,,"","1","30.0",,,30.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-30-22 06:33:22 PDT","Dec-30-23 06:33:22 PST",Unsold,Not relisted
"234641277852",,HP Spectre X360 13-AE Left + Right Hinge,,,"","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Components & Parts","16145","US",,"","0","Jul-30-22 06:35:50 PDT","Dec-30-23 06:35:50 PST",Unsold,Not relisted
"234641279642",,"HP Pavilion 15-Ab/15-an Series 15.6"" Power Button Board w/Cable DAX14APB6D0",,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Jul-30-22 06:38:08 PDT","Dec-30-23 06:38:08 PST",Unsold,Not relisted
"234641287048",,HP Spectre X360 15-CH camera cable HUADD0X35CM000,,,"","1","20.0",,,20.0,FixedPrice,"Used","","","","","Other Components & Parts","16145","US",,"","0","Jul-30-22 06:47:56 PDT","Dec-30-23 06:47:56 PST",Unsold,Not relisted
"234643725710",,"Dell Inspiron 15 7573 15.6"" Left and Right Hinges 04JK4T",,,"Does not apply","1","20.0",,,20.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Aug-01-22 10:00:28 PDT","Jan-01-24 10:00:28 PST",Unsold,Not relisted
"234643731081",,DELL FAN AND HEATSINK XPS 15 9560 / PRECISION 5520,,,"N/A","1","45.0",,,45.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Aug-01-22 10:07:50 PDT","Jan-01-24 10:07:50 PST",Unsold,Not relisted
"234643746608",,Dell Inspiron 15-7586 Heatsink and Fan CN-001W6V,,,"Does not apply","1","25.0",,,25.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 10:25:09 PDT","Jan-01-24 10:25:09 PST",Unsold,Not relisted
"234643755425",,DELL INSPIRON 15 7573 LAPTOP CPU HEATSINK K2FM6 0K2FM6 460.0CL01.0031,,,"Does not apply","2","10.0",,,10.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Aug-01-22 10:34:19 PDT","Jan-01-24 10:34:19 PST",Unsold,Not relisted
"234643758793",,"Dell Inspiron 13 7370 / 7373 13.3""  Cooling Fan W/ Heatsink DJFK0 1N9FD",,,"Does not apply","1","17.0",,,17.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Aug-01-22 10:40:07 PDT","Jan-01-24 10:40:07 PST",Unsold,Not relisted
"234643759762",,Dell Inspiron 15 7573 CPU Cooling Fan W/ Heatsink Y64H5 K2FM6,,,"Does not apply","1","12.0",,,12.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Aug-01-22 10:41:52 PDT","Jan-01-24 10:41:52 PST",Unsold,Not relisted
"234643761797",,0DPM18 Laptop Built-in Stereo Speaker 4-Pin For Dell Inspiron 13 7347 7348 7352,,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 10:44:31 PDT","Jan-01-24 10:44:31 PST",Unsold,Not relisted
"234643792284",,01N40D FOR DELL Inspiron 13 5368 5378 7378 7368 Left Right Speakers,,,"Does not apply","1","17.0",,,17.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 11:11:44 PDT","Jan-01-24 11:11:44 PST",Unsold,Not relisted
"234643794552",,DELL 15-7570 7000 7573 USB Network Card SD Card IO Small Board 023G91,,,"Does not apply","1","25.0",,,25.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Aug-01-22 11:13:49 PDT","Jan-01-24 11:13:49 PST",Unsold,Not relisted
"234643796514",,Dell Inspiron 3542 15 Laptop Computer Fan with Heat Sink CN-09W0J6,,,"","1","12.0",,,12.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Aug-01-22 11:16:12 PDT","Jan-01-24 11:16:12 PST",Unsold,Not relisted
"234643804918",,Dell Inspiron 15 7579 USB SD Card Reader IO Board W/ Cable 01379X 448.07S27.001,,,"Does not apply","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 11:22:18 PDT","Jan-01-24 11:22:18 PST",Unsold,Not relisted
"234643810224",,DELL 15-7570 7000 7573 USB Network Card SD Card IO Small Board 023G91,,,"Does not apply","1","25.0",,,25.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Aug-01-22 11:29:00 PDT","Jan-01-24 11:29:00 PST",Unsold,Not relisted
"234643815880",,For Dell 15 7000 7568 screen cable 4K QHD screen cable DC02C00DK00 0Y6GMR,,,"Does not apply","1","20.0",,,20.0,FixedPrice,"New","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 11:33:39 PDT","Jan-01-24 11:33:39 PST",Unsold,Not relisted
"234643818654",,Dell Inspiron 7348 7553 7558 Laptop Right & Left Speaker Set WC7TW 0WC7TW,,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 11:37:29 PDT","Jan-01-24 11:37:29 PST",Unsold,Not relisted
"234643820515",,Dell XPS 13 9360 P54G Fingerprint Reader  0MJTKX / PK09000IG0L,,,"","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 11:41:08 PDT","Jan-01-24 11:41:08 PST",Unsold,Not relisted
"234643826719",,"Dell XPS 15 9550 / 9560 15.6"" Genuine Laptop Left & Right Hinge Set Hinges",,,"Does Not Apply","4","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","1","Aug-01-22 11:48:10 PDT","Jan-01-24 11:48:10 PST",Unsold,Not relisted
"234643830258",,Genuine Dell Precision 5510 / 5520/ 5530 LCD Hinges Set Left Right,,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","1","Aug-01-22 11:51:03 PDT","Jan-01-24 11:51:03 PST",Unsold,Not relisted
"234643831418",,Dell XPS 13 9343 9350 9360 LCD Hinge  Left AND Right,,,"Does not apply","6","10.0",,,10.0,FixedPrice,"Used","","","","","Other Components & Parts","16145","US",,"","0","Aug-01-22 11:53:10 PDT","Jan-01-24 11:53:10 PST",Unsold,Not relisted
"234643839475",,DELL ALIENWARE M15 R2 SERIES LAPTOP WEB CAMERA WITH RIBBON CABLE HK46K 0HK46K,,,"797345410310","1","30.0",,,30.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 12:01:33 PDT","Jan-01-24 12:01:33 PST",Unsold,Not relisted
"234643843753",,DELL Alienware M15 R2 Head Badge Light da30001b1m0 EDQ51_aw_head_badge_light,,,"NA","1","30.0",,,30.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 12:06:34 PDT","Jan-01-24 12:06:34 PST",Unsold,Not relisted
"234643851941",,"ALIENWARE M15 R2 CAMERA, LIGHTING BOARD W CABLE/EYE TRACKER LOGIC BOARD JKNWT",,,"","1","70.0",,,70.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 12:14:58 PDT","Jan-01-24 12:14:58 PST",Unsold,Not relisted
"234643861873",,Dell XPS 9550 9560 Precision 5510 4K UHD Lcd LED Cable HHTKR DC02C00BK10 lap,,,"Does not apply","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-01-22 12:24:43 PDT","Jan-01-24 12:24:43 PST",Unsold,Not relisted
"234643871505",,Laptop LCD Hinge L&R For Lenovo Yoga 3 Pro-1370 5H50F98706 USED,,,"Does not apply","2","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","1","Aug-01-22 12:33:21 PDT","Jan-01-24 12:33:21 PST",Unsold,Not relisted
"234643883194",,Dell Inspiron 5378/ 5368  Keyboard Junction Board D6XH2 WITH RIBBONS,,,"Does not apply","1","25.0",,,25.0,FixedPrice,"Used","","","","","Other Components & Parts","16145","US",,"","0","Aug-01-22 12:47:52 PDT","Jan-01-24 12:47:52 PST",Unsold,Not relisted
"234643887646",,"Dell Inspiron 13.3"" 13 5378 USED Laptop CPU Cooling Fan w/Heatsink 01VJDK",,,"Does not apply","3","12.0",,,12.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Aug-01-22 12:52:30 PDT","Jan-01-24 12:52:30 PST",Unsold,Not relisted
"234645139739",,"Dell Inspiron 13.3"" 7359 Genuine Laptop Touchpad Bracket XVY5G",,,"Does Not Apply","1","16.0",,,16.0,FixedPrice,"Used","","","","","Laptop Housings & Touchpads","175676","US",,"","0","Aug-02-22 11:48:28 PDT","Jan-02-24 11:48:28 PST",Unsold,Not relisted
"234645143490",,Dell Inspiron 13-7347/ 7348/ 7352 Cooling Heatsink With Fan 044JRF,,,"","1","15.0",,,15.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Aug-02-22 11:52:56 PDT","Jan-02-24 11:52:56 PST",Unsold,Not relisted
"234645146827",,Dell Inspiron 15-7568/ 7579/ 5568/ 5578 CPU Cooling Fan W Heatsink 031TPT 0XG6VT,,,"Does not apply","1","17.0",,,17.0,FixedPrice,"Used","","","","","CPU Fans & Heat Sinks","131486","US",,"","0","Aug-02-22 11:57:08 PDT","Jan-02-24 11:57:08 PST",Unsold,Not relisted
"234645153191",,DELL INSPIRON 13-7348/7347/7352 USB CARD READER BOARD WITH CABLE  X2NJX 784Y1,,,"N/A","2","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-02-22 12:02:35 PDT","Jan-02-24 12:02:35 PST",Unsold,Not relisted
"234645158334",,DELL CONTROL BOARD W/ CABLE INSPIRON 15-7558/ 13-7348 D6DJ7 TM8K8,,,"N/A","2","12.0",,,12.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","1","Aug-02-22 12:07:36 PDT","Jan-02-24 12:07:36 PST",Unsold,Not relisted
"234645205126",,"Dell XPS 13 9343 9350 9360 13.3"" LCD Digitizer Board W/ Cable A14AL1",,,"Does not apply","1","10.0",,,10.0,FixedPrice,"Used","","","","","Laptop Screens & LCD Panels","31569","US",,"","0","Aug-02-22 12:58:19 PDT","Jan-02-24 12:58:19 PST",Unsold,Not relisted
"234645207472",,Camera for DELL Inspiron M3800 XPS 15 9530 0Y2TKG A with cable,,,"","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Components & Parts","16145","US",,"","1","Aug-02-22 13:00:47 PDT","Jan-02-24 13:00:47 PST",Unsold,Not relisted
"234645211191",,Dell XPS 15 9550/ 9560 Precision 5510/5520 DC02C00BJ10 074XJT 30 pin with Camera,,,"Do Not Apply","1","20.0",,,20.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-02-22 13:02:42 PDT","Jan-02-24 13:02:42 PST",Unsold,Not relisted
"234645211930",,LCD Screen Cable With Camera UHD Dell XPS 15 9550 9560 M5510 0HHTKR,,,"192561282800","1","25.0",,,25.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-02-22 13:04:22 PDT","Jan-02-24 13:04:22 PST",Unsold,Not relisted
"234658150635",,Dell Inspiron 3541 3542 3543 3549 5748 5749 USB SD Card Port Board +Cable 0R1F2R,,,"","1","10.0",,,10.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-13-22 02:29:58 PDT","Jan-13-24 02:29:58 PST",Unsold,Not relisted
"234658152798",,"Dell Inspiron 5567 15.6"" Genuine Laptop Power Button Board w/Cable LS-D802P",,,"Does not apply","1","15.0",,,15.0,FixedPrice,"Used","","","","","Other Laptop Replacement Parts","168061","US",,"","0","Aug-13-22 02:33:10 PDT","Jan-13-24 02:33:10 PST",Unsold,Not relisted
